DIA,MES,ANO,HORA,MINUTO,SEGUNDO,TEMPERATURA,PRESSAO,UMIDADE,IRRADIANCIA,VELOCIDADE,DIRECAO,CHUVA,PVTEMP(K),TENSAO,CORRENTE,PVTEMP(c)
10,2,2020,14,39,50,32.11,1005.04,71.29,726.23891,6.65,180,5,277.27,456.3375,2.66175,4.12
10,2,2020,14,39,51,32.12,1005.06,71.35,727.62574,6.65,180,5,277.55,456.4125,2.65894,4.40000000000003
10,2,2020,14,39,52,32.11,1005.05,71.37,726.23891,6.65,90,5,277.89,456.45,2.67187,4.74000000000001
10,2,2020,14,39,53,32.12,1005.08,71.34,726.70118,6.65,180,5,277.07,456.3375,2.66006,3.92000000000002
10,2,2020,14,39,54,32.12,1005.06,71.32,726.23891,6.65,180,5,278.07,456.1875,2.65444,4.92000000000002
10,2,2020,14,39,55,32.12,1005.1,71.38,727.16346,6.65,180,5,277.59,456.225,2.6595,4.44
10,2,2020,14,39,56,32.12,1005.07,71.39,726.23891,6.65,135,5,277.75,455.9625,2.66569,4.60000000000002
10,2,2020,14,39,57,32.11,1005.06,71.37,726.70118,6.65,135,5,278.07,456.225,2.66512,4.92000000000002
10,2,2020,14,39,58,32.12,1005.09,71.4,726.23891,6.65,180,5,277.85,456.1125,2.66287,4.70000000000005
10,2,2020,14,39,59,32.11,1005.06,71.4,725.31435,6.65,90,5,276.61,456.15,2.66906,3.46000000000004
10,2,2020,14,40,0,32.12,1005.06,71.49,725.77663,6.65,135,5,277.57,455.9625,2.65613,4.42000000000002
10,2,2020,14,40,1,32.12,1005.07,71.5,724.85207,13.3,135,5,277.71,456.1875,2.66006,4.56
10,2,2020,14,40,2,32.12,1005.07,71.53,724.38979,6.65,135,5,277.46,455.8875,2.65838,4.31
10,2,2020,14,40,3,32.11,1005.05,71.54,723.46524,6.65,135,5,277.5,455.8875,2.66569,4.35000000000002
10,2,2020,14,40,4,32.12,1005.08,71.55,723.00296,13.3,135,5,278.12,456.1125,2.66456,4.97000000000003
10,2,2020,14,40,5,32.12,1005.09,71.62,722.54068,6.65,180,5,277.5,455.775,2.65725,4.35000000000002
10,2,2020,14,40,6,32.12,1005.05,71.65,722.0784,6.65,180,5,277,456.15,2.64825,3.85000000000002
10,2,2020,14,40,7,32.12,1005.07,71.75,720.22929,6.65,180,5,277.85,455.925,2.65444,4.70000000000005
10,2,2020,14,40,8,32.12,1005.08,71.74,720.22929,6.65,180,5,278.12,456.15,2.64487,4.97000000000003
10,2,2020,14,40,9,32.11,1005.05,71.84,718.84246,6.65,135,5,277.14,455.775,2.65275,3.99000000000001
10,2,2020,14,40,10,32.12,1005.07,71.8,718.38018,6.65,135,5,277.39,456.225,2.65331,4.24000000000001
10,2,2020,14,40,11,32.12,1005.09,71.84,718.84246,6.65,180,5,277.11,455.8125,2.6505,3.96000000000004
10,2,2020,14,40,12,32.12,1005.07,71.91,717.45562,6.65,135,5,276.63,456,2.6415,3.48000000000002
10,2,2020,14,40,13,32.12,1005.09,71.88,716.06879,6.65,135,5,277.46,455.9625,2.63306,4.31
10,2,2020,14,40,14,32.12,1005.09,71.98,716.06879,6.65,180,5,278.1,455.7,2.64656,4.95000000000005
10,2,2020,14,40,15,32.12,1005.08,72.01,716.06879,6.65,135,5,278.44,455.7375,2.63306,5.29000000000002
10,2,2020,14,40,16,32.12,1005.09,72.06,714.68195,0,135,5,277.75,455.7375,2.63869,4.60000000000002
10,2,2020,14,40,17,32.12,1005.09,72.04,713.29512,6.65,90,5,277.87,455.9625,2.63587,4.72000000000003
10,2,2020,14,40,18,32.12,1005.1,72.1,713.29512,6.65,135,5,277.55,455.925,2.63081,4.40000000000003
10,2,2020,14,40,19,32.12,1005.09,72.14,712.83284,6.65,90,5,278.03,455.8875,2.62406,4.88
10,2,2020,14,40,20,32.12,1005.06,72.13,711.44601,6.65,90,5,278.07,455.5875,2.62744,4.92000000000002
10,2,2020,14,40,21,32.12,1005.07,72.18,710.98373,6.65,90,5,277.46,455.8125,2.62069,4.31
10,2,2020,14,40,22,32.12,1005.08,72.12,708.21006,6.65,135,5,277.55,455.775,2.61844,4.40000000000003
10,2,2020,14,40,23,32.12,1005.1,72.02,707.74778,13.3,90,5,277.5,455.625,2.61281,4.35000000000002
10,2,2020,14,40,24,32.12,1005.06,71.98,707.2855,13.3,135,5,277.94,455.775,2.62238,4.79000000000002
10,2,2020,14,40,25,32.12,1005.06,71.93,709.59689,6.65,135,5,277.96,455.7,2.6235,4.81
10,2,2020,14,40,26,32.12,1005.05,71.79,707.2855,13.3,90,5,277.73,455.8125,2.61169,4.58000000000004
10,2,2020,14,40,27,32.12,1005.03,71.77,708.67234,19.95,135,5,278.67,455.4,2.61113,5.52000000000004
10,2,2020,14,40,28,32.12,1005.04,71.74,707.74778,19.95,135,5,278.12,455.8125,2.6145,4.97000000000003
10,2,2020,14,40,29,32.12,1005.01,71.6,708.21006,13.3,90,5,278.72,455.55,2.6235,5.57000000000005
10,2,2020,14,40,30,32.13,1004.99,71.6,707.2855,19.95,135,5,279.24,455.9625,2.62181,6.09000000000003
10,2,2020,14,40,31,32.12,1005.03,71.55,709.59689,13.3,90,5,278.46,455.325,2.63081,5.31
10,2,2020,14,40,32,32.12,1005.07,71.58,712.37056,19.95,45,5,277.71,455.7375,2.6235,4.56
10,2,2020,14,40,33,32.12,1005.01,71.55,714.21967,13.3,45,5,277.46,455.8125,2.62912,4.31
10,2,2020,14,40,34,32.12,1005.03,71.52,715.60651,6.65,180,5,278.85,455.925,2.62294,5.70000000000005
10,2,2020,14,40,35,32.13,1005.06,71.45,714.68195,13.3,135,5,278.62,455.7,2.63194,5.47000000000003
10,2,2020,14,40,36,32.12,1005.08,71.43,716.06879,13.3,90,5,278.92,455.7375,2.63306,5.77000000000004
10,2,2020,14,40,37,32.12,1005.05,71.42,715.14423,13.3,180,5,276.98,455.5125,2.63363,3.83000000000004
10,2,2020,14,40,38,32.12,1005.03,71.37,714.21967,13.3,90,5,278.53,455.1,2.62125,5.38
10,2,2020,14,40,39,32.13,1005.08,71.4,713.7574,6.65,135,5,278.21,455.175,2.619,5.06
10,2,2020,14,40,40,32.11,1005.06,71.36,711.90828,13.3,180,5,278.1,455.2875,2.61787,4.95000000000005
10,2,2020,14,40,41,32.12,1005.09,71.37,710.52145,6.65,180,5,278.46,455.3625,2.62463,5.31
10,2,2020,14,40,42,32.11,1005.06,71.43,707.2855,6.65,90,5,277.69,455.4375,2.60944,4.54000000000002
10,2,2020,14,40,43,32.12,1005.04,71.47,705.43639,6.65,135,5,278.07,455.55,2.60663,4.92000000000002
10,2,2020,14,40,44,32.11,1005.04,71.51,705.89867,6.65,135,5,277.73,455.2875,2.61394,4.58000000000004
10,2,2020,14,40,45,32.12,1005.05,71.52,704.97411,6.65,135,5,278.12,455.175,2.61281,4.97000000000003
10,2,2020,14,40,46,32.12,1005.02,71.49,704.97411,6.65,180,5,277.09,455.55,2.61,3.94
10,2,2020,14,40,47,32.12,1005.05,71.57,702.66272,13.3,180,5,277.75,455.475,2.59819,4.60000000000002
10,2,2020,14,40,48,32.12,1005.04,71.46,702.66272,6.65,180,5,277.78,455.5875,2.59987,4.63
10,2,2020,14,40,49,32.12,1005.05,71.49,702.20044,6.65,180,5,277.14,455.2875,2.592,3.99000000000001
10,2,2020,14,40,50,32.12,1005.07,71.47,700.35133,6.65,180,5,278.69,455.175,2.59594,5.54000000000002
10,2,2020,14,40,51,32.12,1005.03,71.43,698.9645,13.3,180,5,278.35,455.25,2.58412,5.20000000000005
10,2,2020,14,40,52,32.12,1005.07,71.36,697.11538,6.65,180,5,278.95,455.2125,2.58637,5.80000000000001
10,2,2020,14,40,53,32.12,1005.06,71.45,694.80399,6.65,135,5,277.71,455.1375,2.58131,4.56
10,2,2020,14,40,54,32.12,1005.09,71.41,694.34172,13.3,180,5,278.6,455.175,2.58187,5.45000000000005
10,2,2020,14,40,55,32.12,1005.07,71.45,692.95488,6.65,180,5,278.21,455.325,2.58019,5.06
10,2,2020,14,40,56,32.12,1005.08,71.46,689.25666,6.65,135,5,278.44,455.4,2.57512,5.29000000000002
10,2,2020,14,40,57,32.12,1005.05,71.42,688.3321,6.65,180,5,278.05,455.0625,2.57062,4.90000000000003
10,2,2020,14,40,58,32.12,1005.08,71.45,686.02071,6.65,180,5,278.3,455.025,2.56444,5.15000000000003
10,2,2020,14,40,59,32.12,1005.08,71.43,682.78476,6.65,90,5,278.03,454.8,2.56612,4.88
10,2,2020,14,41,0,32.12,1005.08,71.4,680.93565,6.65,180,5,277.5,455.1,2.55319,4.35000000000002
10,2,2020,14,41,1,32.12,1005.08,71.44,678.62426,6.65,135,5,278.24,454.8,2.54025,5.09000000000003
10,2,2020,14,41,2,32.12,1005.04,71.44,676.31287,13.3,135,5,277.39,454.9875,2.55487,4.24000000000001
10,2,2020,14,41,3,32.13,1005.07,71.43,674.46376,6.65,135,5,278.74,454.65,2.53575,5.59000000000003
10,2,2020,14,41,4,32.12,1005.06,71.49,671.22781,13.3,135,5,278.21,454.5,2.5335,5.06
10,2,2020,14,41,5,32.13,1005.06,71.55,667.99186,6.65,135,5,279.01,454.3875,2.52788,5.86000000000001
10,2,2020,14,41,6,32.13,1005.03,71.51,665.2182,13.3,135,5,278.07,454.8,2.52731,4.92000000000002
10,2,2020,14,41,7,32.13,1005.02,71.51,663.83136,13.3,135,5,278.21,454.3875,2.51212,5.06
10,2,2020,14,41,8,32.13,1005.04,71.42,660.13314,13.3,135,5,277.96,454.5375,2.51325,4.81
10,2,2020,14,41,9,32.13,1005,71.35,657.82175,13.3,135,5,278.76,454.3125,2.50875,5.61000000000001
10,2,2020,14,41,10,32.13,1005.01,71.32,656.89719,13.3,135,5,278.4,454.8,2.50594,5.25
10,2,2020,14,41,11,32.13,1005.03,71.15,653.66124,13.3,135,5,277.32,454.5,2.49244,4.17000000000002
10,2,2020,14,41,12,32.13,1005,71.08,650.4253,13.3,135,5,278.67,454.5375,2.48963,5.52000000000004
10,2,2020,14,41,13,32.13,1005.02,70.97,647.65163,13.3,135,5,278.76,454.275,2.48456,5.61000000000001
10,2,2020,14,41,14,32.13,1005.03,70.95,643.49112,13.3,135,5,278.53,453.5625,2.49019,5.38
10,2,2020,14,41,15,32.13,1005.03,70.92,641.17973,6.65,90,5,278.42,453.9375,2.48625,5.27000000000004
10,2,2020,14,41,16,32.13,1005.01,70.89,639.33062,13.3,180,5,278.44,454.05,2.48512,5.29000000000002
10,2,2020,14,41,17,32.13,1004.99,70.81,636.55695,6.65,180,5,278.19,453.825,2.47612,5.04000000000002
10,2,2020,14,41,18,32.13,1005.03,70.77,633.32101,6.65,90,5,278.03,453.7125,2.47163,4.88
10,2,2020,14,41,19,32.13,1005.02,70.7,631.47189,13.3,135,5,278.21,453.7125,2.466,5.06
10,2,2020,14,41,20,32.13,1005.01,70.74,630.54734,6.65,90,5,277.85,454.0125,2.46431,4.70000000000005
10,2,2020,14,41,21,32.13,1005,70.77,629.1605,13.3,135,5,277.71,453.9375,2.46262,4.56
10,2,2020,14,41,22,32.14,1005.03,70.77,628.23595,6.65,90,5,278.46,453.9375,2.45812,5.31
10,2,2020,14,41,23,32.14,1005,70.76,625.92456,13.3,135,5,277.64,453.6375,2.46319,4.49000000000001
10,2,2020,14,41,24,32.13,1005.01,70.79,626.38683,6.65,90,5,278.69,454.0125,2.45194,5.54000000000002
10,2,2020,14,41,25,32.13,1005.03,70.72,625,13.3,135,5,277.48,454.3875,2.44012,4.33000000000004
10,2,2020,14,41,26,32.14,1005.04,70.73,623.61317,6.65,135,5,279.13,453.8625,2.44012,5.98000000000002
10,2,2020,14,41,27,32.13,1005.02,70.79,622.22633,6.65,90,5,278.92,454.05,2.44237,5.77000000000004
10,2,2020,14,41,28,32.13,1005.04,70.78,621.76405,6.65,135,5,277.87,453.825,2.43731,4.72000000000003
10,2,2020,14,41,29,32.13,1005.03,70.81,620.8395,13.3,90,5,277.71,453.8625,2.43619,4.56
10,2,2020,14,41,30,32.14,1005.01,70.75,620.8395,6.65,135,5,278.07,454.4625,2.43225,4.92000000000002
10,2,2020,14,41,31,32.13,1005,70.76,618.99038,13.3,135,5,278.42,453.4875,2.43056,5.27000000000004
10,2,2020,14,41,32,32.14,1005.02,70.75,617.14127,6.65,135,5,279.01,453.525,2.43281,5.86000000000001
10,2,2020,14,41,33,32.14,1005.01,70.77,617.60355,13.3,90,5,277.71,453.8625,2.43731,4.56
10,2,2020,14,41,34,32.14,1005.02,70.76,616.21672,13.3,90,5,277.59,453.8625,2.42156,4.44
10,2,2020,14,41,35,32.13,1005.07,70.7,615.29216,6.65,135,5,278.35,453.7125,2.412,5.20000000000005
10,2,2020,14,41,36,32.14,1005.06,70.67,614.3676,13.3,180,5,277.73,453.4125,2.42944,4.58000000000004
10,2,2020,14,41,37,32.13,1005.03,70.65,612.98077,13.3,135,5,278.03,453.375,2.41875,4.88
10,2,2020,14,41,38,32.13,1005.03,70.75,612.51849,6.65,135,5,277.46,453.7125,2.41481,4.31
10,2,2020,14,41,39,32.14,1005.04,70.68,611.59393,6.65,180,5,278.67,453.675,2.41425,5.52000000000004
10,2,2020,14,41,40,32.13,1005.04,70.67,611.13166,6.65,180,5,278.44,453.375,2.41425,5.29000000000002
10,2,2020,14,41,41,32.13,1005.06,70.64,610.66938,13.3,90,5,278.07,452.8875,2.40919,4.92000000000002
10,2,2020,14,41,42,32.13,1005.05,70.66,612.51849,6.65,90,5,278.44,453.6,2.40525,5.29000000000002
10,2,2020,14,41,43,32.13,1005.01,70.7,611.13166,6.65,135,5,278.44,453.3,2.40637,5.29000000000002
10,2,2020,14,41,44,32.14,1005.04,70.64,611.13166,6.65,180,5,278.65,453.1125,2.3985,5.5
10,2,2020,14,41,45,32.14,1005.04,70.72,609.74482,6.65,135,5,278.92,453.7125,2.39962,5.77000000000004
10,2,2020,14,41,46,32.14,1005.05,70.75,607.43343,13.3,180,5,278.88,453.1875,2.40919,5.73000000000002
10,2,2020,14,41,47,32.14,1005.04,70.72,606.97115,6.65,135,5,278.24,453.3,2.39569,5.09000000000003
10,2,2020,14,41,48,32.14,1005.03,70.75,605.58432,13.3,135,5,277.64,453.0375,2.39456,4.49000000000001
10,2,2020,14,41,49,32.14,1005.04,70.72,604.19749,6.65,180,5,277.18,453.1125,2.39456,4.03000000000003
10,2,2020,14,41,50,32.14,1005.04,70.68,603.27293,6.65,180,5,278.62,453.0375,2.38894,5.47000000000003
10,2,2020,14,41,51,32.14,1005.02,70.68,602.81065,13.3,180,5,279.17,453.15,2.38444,6.02000000000004
10,2,2020,14,41,52,32.14,1005.08,70.73,601.88609,6.65,135,5,278.85,453.1875,2.385,5.70000000000005
10,2,2020,14,41,53,32.15,1005.07,70.74,600.96154,6.65,135,5,278.62,453.0375,2.376,5.47000000000003
10,2,2020,14,41,54,32.14,1005.07,70.76,599.5747,13.3,90,5,278.44,453.225,2.38219,5.29000000000002
10,2,2020,14,41,55,32.14,1005.01,70.79,598.18787,13.3,90,5,278.58,452.8875,2.37375,5.43000000000001
10,2,2020,14,41,56,32.14,1005.03,70.73,596.33876,13.3,90,5,277.98,453,2.37206,4.83000000000004
10,2,2020,14,41,57,32.15,1005.05,70.73,595.4142,6.65,180,5,278.4,452.5875,2.36306,5.25
10,2,2020,14,41,58,32.15,1005.05,70.74,594.02737,13.3,135,5,278.97,452.7,2.36025,5.82000000000005
10,2,2020,14,41,59,32.14,1005.02,70.7,592.17825,13.3,135,5,278.49,452.775,2.36306,5.34000000000003
10,2,2020,14,42,0,32.15,1004.99,70.63,591.2537,6.65,135,5,278.19,452.475,2.35519,5.04000000000002
10,2,2020,14,42,1,32.15,1005,70.6,589.86686,13.3,180,5,278.44,452.4,2.34956,5.29000000000002
10,2,2020,14,42,2,32.15,1005.01,70.6,587.55547,13.3,180,5,278.92,452.4,2.34,5.77000000000004
10,2,2020,14,42,3,32.15,1005,70.56,584.7818,6.65,180,5,277.69,452.3625,2.34225,4.54000000000002
10,2,2020,14,42,4,32.15,1005,70.49,582.93269,13.3,180,5,277.87,452.7375,2.33606,4.72000000000003
10,2,2020,14,42,5,32.15,1005.02,70.5,580.6213,13.3,135,5,278.37,452.475,2.3265,5.22000000000003
10,2,2020,14,42,6,32.15,1004.97,70.47,578.30991,6.65,180,5,278.44,452.25,2.32594,5.29000000000002
10,2,2020,14,42,7,32.15,1005.03,70.48,576.92308,13.3,135,5,278.58,452.3625,2.31862,5.43000000000001
10,2,2020,14,42,8,32.15,1005.02,70.45,575.53624,6.65,135,5,278.72,452.025,2.30569,5.57000000000005
10,2,2020,14,42,9,32.15,1005.03,70.53,572.76257,6.65,180,5,278.44,451.95,2.30006,5.29000000000002
10,2,2020,14,42,10,32.15,1005.03,70.57,570.91346,6.65,180,5,277.5,452.4,2.29894,4.35000000000002
10,2,2020,14,42,11,32.15,1005.07,70.58,569.52663,13.3,90,5,278.72,452.4,2.29106,5.57000000000005
10,2,2020,14,42,12,32.15,1005.05,70.54,569.52663,6.65,90,5,278.33,452.2125,2.29612,5.18000000000001
10,2,2020,14,42,13,32.15,1005.03,70.65,567.21524,13.3,90,5,278.03,452.5125,2.28937,4.88
10,2,2020,14,42,14,32.15,1005.04,70.68,565.36612,19.95,45,5,278.01,451.575,2.28431,4.86000000000001
10,2,2020,14,42,15,32.16,1005.07,70.69,564.90385,13.3,45,5,278.4,452.475,2.28094,5.25
10,2,2020,14,42,16,32.16,1005.09,70.65,563.51701,6.65,90,5,277.71,451.95,2.28094,4.56
10,2,2020,14,42,17,32.16,1005.07,70.66,561.6679,13.3,180,5,278.44,452.2875,2.2725,5.29000000000002
10,2,2020,14,42,18,32.16,1005.06,70.68,560.28107,6.65,180,5,278.19,451.65,2.26969,5.04000000000002
10,2,2020,14,42,19,32.16,1005.03,70.65,559.35651,13.3,180,5,277.87,452.325,2.26744,4.72000000000003
10,2,2020,14,42,20,32.15,1004.95,70.63,558.43195,13.3,180,5,278.58,451.9125,2.26294,5.43000000000001
10,2,2020,14,42,21,32.16,1004.94,70.48,556.12056,13.3,180,5,278.3,451.9875,2.26856,5.15000000000003
10,2,2020,14,42,22,32.16,1004.99,70.41,555.65828,13.3,180,5,278.44,451.875,2.25506,5.29000000000002
10,2,2020,14,42,23,32.15,1004.99,70.39,553.80917,13.3,180,5,277.64,451.9125,2.25281,4.49000000000001
10,2,2020,14,42,24,32.15,1004.98,70.37,553.34689,13.3,180,5,278.56,451.4625,2.25,5.41000000000003
10,2,2020,14,42,25,32.15,1004.98,70.29,552.42234,13.3,135,5,278.67,451.8375,2.24719,5.52000000000004
10,2,2020,14,42,26,32.15,1005,70.23,551.96006,13.3,180,5,278.14,451.9125,2.23987,4.99000000000001
10,2,2020,14,42,27,32.15,1005.01,70.22,549.18639,13.3,180,5,279.01,451.6875,2.24381,5.86000000000001
10,2,2020,14,42,28,32.15,1005.01,70.28,547.33728,13.3,135,5,278.24,452.1,2.22862,5.09000000000003
10,2,2020,14,42,29,32.14,1005.03,70.22,546.41272,6.65,180,5,278.14,451.5375,2.23087,4.99000000000001
10,2,2020,14,42,30,32.15,1005.02,70.17,545.48817,13.3,180,5,278.67,451.725,2.223,5.52000000000004
10,2,2020,14,42,31,32.14,1005.04,70.22,543.63905,13.3,90,5,277.34,451.8375,2.21681,4.19
10,2,2020,14,42,32,32.14,1005.05,70.19,542.25222,13.3,180,5,277.23,452.0625,2.21512,4.08000000000004
10,2,2020,14,42,33,32.14,1005.04,70.14,540.86538,6.65,90,5,278.07,451.725,2.21287,4.92000000000002
10,2,2020,14,42,34,32.14,1005.05,70.17,539.94083,19.95,90,5,279.24,451.5375,2.20781,6.09000000000003
10,2,2020,14,42,35,32.15,1005.03,70.16,537.62944,6.65,180,5,277.64,451.0125,2.20387,4.49000000000001
10,2,2020,14,42,36,32.14,1005.03,70.15,536.2426,13.3,180,5,277.85,451.6125,2.19938,4.70000000000005
10,2,2020,14,42,37,32.15,1004.98,70.21,533.93121,13.3,135,5,278.67,451.3875,2.19319,5.52000000000004
10,2,2020,14,42,38,32.14,1004.98,70.2,533.93121,13.3,135,5,278.51,450.75,2.1825,5.36000000000001
10,2,2020,14,42,39,32.14,1004.99,70.06,533.46893,13.3,180,5,277.98,451.3875,2.1915,4.83000000000004
10,2,2020,14,42,40,32.14,1004.99,70.01,531.61982,19.95,135,5,277.94,451.6125,2.19263,4.79000000000002
10,2,2020,14,42,41,32.14,1004.99,69.94,530.69527,19.95,180,5,278.24,451.2,2.18588,5.09000000000003
10,2,2020,14,42,42,32.14,1005,69.88,529.30843,13.3,180,5,277.73,451.2375,2.18362,4.58000000000004
10,2,2020,14,42,43,32.14,1005.03,69.81,527.9216,13.3,135,5,278.21,451.3875,2.17744,5.06
10,2,2020,14,42,44,32.14,1005.01,69.82,526.99704,19.95,135,5,277.39,451.0875,2.17462,4.24000000000001
10,2,2020,14,42,45,32.14,1004.99,69.74,526.53476,13.3,135,5,278.05,451.0125,2.16394,4.90000000000003
10,2,2020,14,42,46,32.14,1005.03,69.82,523.76109,13.3,90,5,278.37,451.275,2.15437,5.22000000000003
10,2,2020,14,42,47,32.13,1004.97,69.79,521.4497,13.3,180,5,278.95,450.7125,2.14481,5.80000000000001
10,2,2020,14,42,48,32.13,1004.95,69.71,521.4497,19.95,180,5,278.44,450.675,2.151,5.29000000000002
10,2,2020,14,42,49,32.13,1004.96,69.73,522.83654,13.3,135,5,278.6,451.1625,2.15662,5.45000000000005
10,2,2020,14,42,50,32.13,1005.04,69.76,522.83654,19.95,90,5,277.71,451.3125,2.15719,4.56
10,2,2020,14,42,51,32.13,1005.02,69.82,522.37426,19.95,135,5,278.24,450.9,2.14537,5.09000000000003
10,2,2020,14,42,52,32.12,1005.01,69.8,520.06287,13.3,90,5,278.44,450.3,2.16225,5.29000000000002
10,2,2020,14,42,53,32.12,1004.98,69.76,520.52515,19.95,180,5,278.72,451.05,2.15325,5.57000000000005
10,2,2020,14,42,54,32.13,1005.01,69.73,520.06287,13.3,135,5,277.71,450.3,2.15212,4.56
10,2,2020,14,42,55,32.12,1005,69.73,520.06287,13.3,180,5,277.91,450.6375,2.15437,4.76000000000005
10,2,2020,14,42,56,32.12,1004.98,69.76,519.13831,13.3,180,5,277.69,450.45,2.1555,4.54000000000002
10,2,2020,14,42,57,32.12,1005.02,69.76,519.60059,13.3,135,5,278.28,450.825,2.15269,5.13
10,2,2020,14,42,58,32.12,1004.98,69.77,519.60059,13.3,135,5,277.55,450.825,2.15437,4.40000000000003
10,2,2020,14,42,59,32.12,1004.95,69.73,520.98743,26.6,135,5,278.03,450.675,2.14988,4.88
10,2,2020,14,43,0,32.12,1005,69.83,519.60059,19.95,135,5,276.98,450.75,2.15437,3.83000000000004
10,2,2020,14,43,1,32.12,1005.03,69.89,519.60059,19.95,135,5,277.36,450.825,2.15381,4.21000000000004
10,2,2020,14,43,2,32.12,1005.02,69.91,519.13831,19.95,90,5,278.88,451.125,2.14762,5.73000000000002
10,2,2020,14,43,3,32.11,1005.01,69.95,519.13831,13.3,90,5,277.94,451.1625,2.15269,4.79000000000002
10,2,2020,14,43,4,32.11,1005.05,70.01,517.75148,19.95,135,5,278.44,451.0875,2.14706,5.29000000000002
10,2,2020,14,43,5,32.12,1005.03,70.05,516.36464,13.3,180,5,278.79,450.7875,2.15156,5.64000000000004
10,2,2020,14,43,6,32.11,1005.03,70.07,515.90237,13.3,180,5,278.49,451.2375,2.15437,5.34000000000003
10,2,2020,14,43,7,32.11,1005.05,70.08,515.90237,13.3,135,5,278.58,450.675,2.151,5.43000000000001
10,2,2020,14,43,8,32.1,1005.05,70.14,516.36464,6.65,135,5,278.26,451.1625,2.15831,5.11000000000001
10,2,2020,14,43,9,32.11,1005.04,70.12,516.82692,13.3,180,5,277.5,450.7875,2.15944,4.35000000000002
10,2,2020,14,43,10,32.11,1005.04,70.15,518.21376,6.65,135,5,278.07,451.05,2.16056,4.92000000000002
10,2,2020,14,43,11,32.1,1005.06,70.16,518.21376,6.65,135,5,278.6,451.0125,2.16112,5.45000000000005
10,2,2020,14,43,12,32.1,1005.04,70.21,519.13831,13.3,180,5,278.28,451.2,2.17519,5.13
10,2,2020,14,43,13,32.1,1005.03,70.2,520.06287,6.65,135,5,277.82,451.275,2.169,4.67000000000002
10,2,2020,14,43,14,32.1,1005.03,70.21,521.4497,6.65,180,5,277.41,451.05,2.17294,4.26000000000005
10,2,2020,14,43,15,32.1,1005.02,70.23,522.37426,13.3,180,5,277.82,451.1625,2.18081,4.67000000000002
10,2,2020,14,43,16,32.09,1005.03,70.1,523.76109,13.3,180,5,277.34,450.9,2.18644,4.19
10,2,2020,14,43,17,32.1,1005.03,70.18,526.07249,6.65,180,5,277.55,450.975,2.1915,4.40000000000003
10,2,2020,14,43,18,32.09,1005,70.2,527.45932,13.3,135,5,276.98,451.2375,2.19319,3.83000000000004
10,2,2020,14,43,19,32.09,1005.04,70.23,527.9216,13.3,135,5,276.98,451.2,2.19769,3.83000000000004
10,2,2020,14,43,20,32.09,1005.02,70.17,529.30843,13.3,135,5,278.17,451.3125,2.19769,5.02000000000004
10,2,2020,14,43,21,32.09,1005.03,70.18,530.23299,13.3,135,5,278.12,451.1625,2.20894,4.97000000000003
10,2,2020,14,43,22,32.09,1005.04,70.16,532.0821,6.65,135,5,277.48,450.375,2.21456,4.33000000000004
10,2,2020,14,43,23,32.09,1005.04,70.23,533.93121,13.3,135,5,277.69,451.5,2.2095,4.54000000000002
10,2,2020,14,43,24,32.09,1005.09,70.2,534.85577,13.3,135,5,279.01,451.6125,2.21512,5.86000000000001
10,2,2020,14,43,25,32.08,1005.04,70.23,536.2426,6.65,90,5,277.75,451.6125,2.22469,4.60000000000002
10,2,2020,14,43,26,32.08,1005.02,70.22,537.62944,13.3,180,5,277.59,451.7625,2.22469,4.44
10,2,2020,14,43,27,32.08,1005.03,70.24,539.01627,6.65,180,5,277.36,451.95,2.22975,4.21000000000004
10,2,2020,14,43,28,32.08,1004.96,70.25,540.86538,13.3,180,5,277.57,451.8375,2.23313,4.42000000000002
10,2,2020,14,43,29,32.08,1005.01,70.3,542.7145,6.65,180,5,278.01,451.425,2.24156,4.86000000000001
10,2,2020,14,43,30,32.08,1005,70.29,542.7145,6.65,135,5,277.96,451.9125,2.24325,4.81
10,2,2020,14,43,31,32.08,1004.99,70.27,544.56361,6.65,180,5,277.75,451.9125,2.24044,4.60000000000002
10,2,2020,14,43,32,32.07,1005,70.28,545.95044,13.3,135,5,277.43,451.7625,2.259,4.28000000000003
10,2,2020,14,43,33,32.07,1005,70.2,547.33728,6.65,135,5,277,451.9875,2.25506,3.85000000000002
10,2,2020,14,43,34,32.07,1004.98,70.25,549.18639,6.65,135,5,278.95,451.725,2.25787,5.80000000000001
10,2,2020,14,43,35,32.08,1004.99,70.29,550.57322,13.3,180,5,277.5,452.25,2.26519,4.35000000000002
10,2,2020,14,43,36,32.07,1005.04,70.31,551.96006,6.65,135,5,278.12,451.8,2.259,4.97000000000003
10,2,2020,14,43,37,32.07,1005.03,70.36,553.34689,13.3,135,5,278.07,452.5875,2.27194,4.92000000000002
10,2,2020,14,43,38,32.07,1005.02,70.37,555.19601,6.65,135,5,277.36,451.9875,2.27194,4.21000000000004
10,2,2020,14,43,39,32.07,1005.01,70.44,555.65828,13.3,135,5,278.07,452.25,2.2725,4.92000000000002
10,2,2020,14,43,40,32.07,1005.02,70.48,556.58284,6.65,135,5,277.78,452.2125,2.27869,4.63
10,2,2020,14,43,41,32.07,1005,70.55,557.5074,13.3,180,5,277.02,452.5875,2.27925,3.87
10,2,2020,14,43,42,32.07,1005.01,70.61,557.5074,13.3,90,5,277.14,452.1375,2.28881,3.99000000000001
